Aop:141	Event:942	KeyEvent	Promotion, SIX-1 postive basal-type progenitor cells
Aop:141	Event:943	KeyEvent	Proliferation/Clonal Expansion, aberrant basal cells
Aop:141	Event:944	KeyEvent	squamous metaplasia, aberrant basal cells
Aop:141	Event:945	KeyEvent	Increased, Hyperplasia (glandular epithelial cells of endometrium)
Aop:141	Event:946	AdverseOutcome	Increased, adenosquamous carcinomas of endometrium
Aop:142	Event:947	KeyEvent	Decreased, GnRH pulsatility/release in hypothalamus
Aop:142	Event:948	KeyEvent	Decreased, LH Surge from anterior pituitary
Aop:142	Event:949	KeyEvent	interruption, Ovulation
Aop:142	Event:950	KeyEvent	prolonged, estrus
Aop:142	Event:951	KeyEvent	Increased, circulating estrogen levels
Aop:142	Event:952	KeyEvent	Increased, prolactin exposure
Aop:142	Event:953	KeyEvent	Hyperplasia, Mammary gland
Aop:142	Event:954	KeyEvent	Increased, latency period
Aop:142	Event:955	AdverseOutcome	Increased, Adenomas/carcinomas (mammary)
Aop:143	Event:956	KeyEvent	Decreased, GnRH pulsatility/release in hypothalamus
Aop:143	Event:957	KeyEvent	Decreased, LH Surge from anterior pituitary
Aop:143	Event:958	KeyEvent	prolonged, estrus
Aop:143	Event:959	KeyEvent	interruption, Ovulation
Aop:143	Event:960	KeyEvent	Increased, circulating estrogen levels
Aop:143	Event:961	KeyEvent	Increased, lactotroph hyperplasia and hypertrophy
Aop:143	Event:962	AdverseOutcome	Increased, adenomas (pituitary)
Aop:144	Event:963	KeyEvent	Decreased, Dopaminergic activity
Aop:144	Event:964	KeyEvent	Increased, prolactin secretion
Aop:144	Event:965	KeyEvent	Increased, hyperplasia (mammary gland)
Aop:144	Event:966	KeyEvent	Increased, latency period
Aop:144	Event:967	AdverseOutcome	Increased, Adenomas/carcinomas (mammary)
Aop:145	Event:968	KeyEvent	persistent, cytotoxicity (pleura or peritoneum)
Aop:145	Event:969	KeyEvent	Increased, inflammation
Aop:145	Event:970	KeyEvent	Oxidative Stress
Aop:145	Event:971	KeyEvent	Increased, secretion of local growth factors
Aop:145	Event:972	KeyEvent	Increased, Cell Proliferation (mesothelium)
Aop:145	Event:973	AdverseOutcome	Increased, mesotheliomas
Aop:146	Event:974	MolecularInitiatingEvent	Substance interaction with the lung resident cell membrane components
Aop:146	Event:975	KeyEvent	Increased, secretion of proinflammatory mediators
Aop:146	Event:976	KeyEvent	Increased, recruitment of inflammatory cells
Aop:146	Event:977	KeyEvent	Loss of alveolar capillary membrane integrity
Aop:146	Event:978	KeyEvent	Increased, activation of T (T) helper (h) type 2 cells
Aop:146	Event:979	KeyEvent	Increased, fibroblast proliferation and myofibroblast differentiation
Aop:146	Event:980	KeyEvent	Accumulation, Collagen
Aop:146	Event:981	AdverseOutcome	Pulmonary fibrosis
Aop:147	Event:982	MolecularInitiatingEvent	Thyroperoxidase, Inhibition
Aop:147	Event:983	KeyEvent	Thyroid hormone synthesis, Decreased
Aop:147	Event:984	KeyEvent	Thyroxine (T4) in serum, Decreased
Aop:147	Event:985	AdverseOutcome	Altered, Amphibian metamorphosis
Aop:148	Event:986	MolecularInitiatingEvent	Inhibition, Na+/I- symporter (NIS)
Aop:148	Event:987	KeyEvent	Decrease of Thyroidal iodide
Aop:148	Event:988	KeyEvent	Thyroid hormone synthesis, Decreased
Aop:148	Event:989	KeyEvent	Thyroxine (T4) in serum, Decreased
Aop:148	Event:990	AdverseOutcome	Altered, Amphibian metamorphosis
Aop:149	Event:991	MolecularInitiatingEvent	Inhibition, Cyclooxygenase 1 activity
Aop:149	Event:992	KeyEvent	Decreased, Prostaglandin F2alpha concentration, plasma
Aop:149	Event:993	KeyEvent	Occurrence, renal ischemia
Aop:149	Event:994	KeyEvent	Occurrence, renal proximal tubular necrosis
Aop:149	Event:995	KeyEvent	Increased, blood potassium concentration
Aop:149	Event:996	KeyEvent	Occurrence, cardiac arrhythmia
Aop:149	Event:997	KeyEvent	Oxidative Stress
Aop:149	Event:998	KeyEvent	Increased, blood uric acid concentration
Aop:149	Event:999	KeyEvent	Occurrence, tophi (urate) deposition
Aop:149	Event:1000	AdverseOutcome	Increased Mortality
Aop:149	Event:1001	AdverseOutcome	Decrease, Population growth rate
Aop:150	Event:1002	MolecularInitiatingEvent	Activation, Nicotinic acetylcholine receptor
Aop:150	Event:1003	KeyEvent	Mitochondrial dysfunction
Aop:150	Event:1004	KeyEvent	Weakened, Colony
Aop:150	Event:1005	AdverseOutcome	Death/Failure, Colony
Aop:151	Event:1006	KeyEvent	Increased, Deformed Wing Virus levels
Aop:151	Event:1007	KeyEvent	Weakened, Colony
Aop:151	Event:1008	AdverseOutcome	Death/Failure, Colony
Aop:152	Event:1009	KeyEvent	Abnormal, Foraging activity and behavior
Aop:152	Event:1010	KeyEvent	Weakened, Colony
Aop:152	Event:1011	AdverseOutcome	Death/Failure, Colony
Aop:153	Event:1012	KeyEvent	Weakened, Colony
Aop:153	Event:1013	AdverseOutcome	Death/Failure, Colony
Aop:154	Event:1014	KeyEvent	Abnormal, Foraging activity and behavior
Aop:154	Event:1015	KeyEvent	Weakened, Colony
Aop:154	Event:1016	AdverseOutcome	Death/Failure, Colony
Aop:155	Event:1017	KeyEvent	Increased, Energetic demands and therefore metabolic stress
Aop:155	Event:1018	KeyEvent	Abnormal, Foraging activity and behavior
Aop:155	Event:1019	KeyEvent	Weakened, Colony
Aop:155	Event:1020	AdverseOutcome	Death/Failure, Colony
Aop:156	Event:1021	KeyEvent	Abnormal, Role change within caste
Aop:156	Event:1022	KeyEvent	Weakened, Colony
Aop:156	Event:1023	AdverseOutcome	Death/Failure, Colony
Aop:157	Event:1024	KeyEvent	Weakened, Colony
Aop:157	Event:1025	AdverseOutcome	Death/Failure, Colony
Aop:158	Event:1026	MolecularInitiatingEvent	Unknown, MIE
Aop:158	Event:1027	KeyEvent	Increase, Reactive oxygen species
Aop:158	Event:1028	KeyEvent	Oxidative Stress
Aop:158	Event:1029	KeyEvent	Occurrence, renal proximal tubular necrosis
Aop:158	Event:1030	KeyEvent	Increased, blood potassium concentration
Aop:158	Event:1031	KeyEvent	Occurrence, cardiac arrhythmia
Aop:158	Event:1032	AdverseOutcome	Increased Mortality
Aop:159	Event:1033	MolecularInitiatingEvent	Irreversible inhibition of hepatic VKOR by binding of AR at tyrosine 139, Failure to cycle vitamin K epoxide to vitamin K to form vitamin K hydroquinone
Aop:159	Event:1034	MolecularInitiatingEvent	Uncoupling of oxidative phosphorylation, Reduced ability to generate ATP
Aop:159	Event:1035	MolecularInitiatingEvent	Anticoagulant rodenticide interferes with carboxylation of Gla proteins in bone, Impairment of post-translational modification (carboxylation) of osteocalcin
Aop:159	Event:1036	KeyEvent	Under carboxylated clotting factors will not assemble on cell surfaces to form clot, Failure of secondary hemostasis
Aop:159	Event:1037	KeyEvent	Failure in vascular repair mechanisms, Unresolved blood loss (hemorrhage)
Aop:159	Event:1038	KeyEvent	Failure in gamma-glutamyl carboxylation of clotting factors II, VII, IX and X, Under carboxylation of clotting factors (e.g., des-gamma-carboxy prothrombin)
Aop:159	Event:1039	KeyEvent	Blood loss and development of anemia, Impaired oxygen delivery and nutrient delivery to tissue, impaired carbon dioxide and waste product removal
Aop:159	Event:1040	KeyEvent	Hemostasis, Depletion from blood of fully functional carboxylated clotting factors
Aop:159	Event:1041	KeyEvent	Reduced fitness or even mortality, Acidosis, hypovolemic shock and organ dysfunction
Aop:159	Event:1042	KeyEvent	Osteoporosis and vascular calcification, Bone deterioration
Aop:159	Event:1043	AdverseOutcome	Impaired recruitment , Population trajectory
Aop:160	Event:1044	MolecularInitiatingEvent	Inhibition, Iodotyrosine deiodinase (IYD)
Aop:160	Event:1045	KeyEvent	Decrease of Thyroidal iodide
Aop:160	Event:1046	KeyEvent	Thyroid hormone synthesis, Decreased
Aop:160	Event:1047	KeyEvent	Thyroxine (T4) in serum, Decreased
Aop:160	Event:1048	AdverseOutcome	Altered, Amphibian metamorphosis
Aop:161	Event:1049	MolecularInitiatingEvent	Inhibition, Deiodinase 1
Aop:161	Event:1050	KeyEvent	Decreased, Triiodothyronine (T3) in tissues
Aop:161	Event:1051	KeyEvent	Decreased, Triiodothyronine (T3)
Aop:161	Event:1052	AdverseOutcome	Altered, Amphibian metamorphosis
Aop:162	Event:1053	MolecularInitiatingEvent	Inhibition, Deiodinase 2
Aop:162	Event:1054	KeyEvent	Decreased, Triiodothyronine (T3) in tissues
Aop:162	Event:1055	KeyEvent	Increased, Thyroid-stimulating hormone (TSH)
Aop:162	Event:1056	KeyEvent	Increased, Thyroxine (T4) in serum
Aop:162	Event:1057	KeyEvent	Altered, Thyroid hormone-dependent gene expression
Aop:162	Event:1058	AdverseOutcome	Altered, Amphibian metamorphosis
Aop:163	Event:1059	MolecularInitiatingEvent	Inhibition, Deiodinase 3
Aop:163	Event:1060	KeyEvent	Increased, Triiodothyronine (T3) in tissues
Aop:163	Event:1061	KeyEvent	Altered, Thyroid hormone-dependent gene expression
Aop:163	Event:1062	AdverseOutcome	Altered, Amphibian metamorphosis
Aop:164	Event:1063	MolecularInitiatingEvent	Inhibition, Pendrin
Aop:164	Event:1064	KeyEvent	Thyroid hormone synthesis, Decreased
Aop:164	Event:1065	KeyEvent	Thyroxine (T4) in serum, Decreased
Aop:164	Event:1066	AdverseOutcome	Altered, Amphibian metamorphosis
Aop:165	Event:1067	MolecularInitiatingEvent	Inhibition, Dual oxidase
Aop:165	Event:1068	KeyEvent	Thyroid hormone synthesis, Decreased
Aop:165	Event:1069	KeyEvent	Thyroxine (T4) in serum, Decreased
Aop:165	Event:1070	AdverseOutcome	Altered, Amphibian metamorphosis
Aop:166	Event:1071	MolecularInitiatingEvent	Activation, Hepatic nuclear receptor(s)
Aop:166	Event:1072	KeyEvent	Increased, Hepatic thyroid hormone uptake/transport
Aop:166	Event:1073	KeyEvent	Induction, Upregulation of glucuronyltransferase activity
Aop:166	Event:1074	KeyEvent	Increased, Clearance of thyroxine from serum
Aop:166	Event:1075	KeyEvent	Thyroxine (T4) in serum, Decreased
Aop:166	Event:1076	AdverseOutcome	Altered, Amphibian metamorphosis
Aop:167	Event:1077	MolecularInitiatingEvent	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)
Aop:167	Event:1078	KeyEvent	Increased, serotonin (5-HT)
Aop:167	Event:1079	KeyEvent	Increased, oocyte maturation
Aop:167	Event:1080	KeyEvent	induced spawning
Aop:167	Event:1081	KeyEvent	Increased, valve movement
Aop:167	Event:1082	KeyEvent	Increased, Reproductive Success
Aop:167	Event:1083	KeyEvent	Increase, cilia movement
Aop:167	Event:1084	AdverseOutcome	Increased, Population
Aop:168	Event:1085	MolecularInitiatingEvent	TRPA1 activation, TRPA1 Receptor
Aop:168	Event:1086	KeyEvent	Opening of calcium channel, Calcium influx
Aop:168	Event:1087	KeyEvent	Trigeminal nerve activation
Aop:168	Event:1088	KeyEvent	SP (Substance P) release, Local increase of SP
Aop:168	Event:1089	KeyEvent	Increased CGRP, neuronal release of CGRP
Aop:168	Event:1090	KeyEvent	Increased neurokinin A (NKA) by neuronal cells
Aop:168	Event:1091	AdverseOutcome	Trigeminal and/or vagal nerve excitation causes Airway Hyper-responsiveness,Cough, Dyspnea
Aop:168	Event:1092	AdverseOutcome	Irritation of nasal mucosa inducing sneeze reflex
Aop:168	Event:1093	AdverseOutcome	Increased Respiratory irritability and Chronic Cough,
Aop:169	Event:1094	MolecularInitiatingEvent	Inhibition, sodium channel
Aop:169	Event:1095	KeyEvent	Decreased, sodium conductance 2
Aop:169	Event:1096	KeyEvent	Decreased, GABA release
Aop:170	Event:1083	KeyEvent	Decreased, Dopaminergic activity
Aop:170	Event:1084	KeyEvent	Increased, prolactin secretion
Aop:170	Event:1085	KeyEvent	Increased, hyperplasia (mammary gland)
Aop:170	Event:1080	KeyEvent	Increased, latency period
Aop:170	Event:1079	AdverseOutcome	Increased, Adenomas/carcinomas (mammary)
Aop:171	Event:1097	MolecularInitiatingEvent	Agonism, Estrogen receptor
Aop:171	Event:1098	KeyEvent	Increase, Cell Proliferation (Epithelial Cells)
Aop:171	Event:1099	KeyEvent	Decreased, Apoptosis (Epithelial Cells)
Aop:171	Event:1100	KeyEvent	Mitochondrial dysfunction
Aop:171	Event:1101	KeyEvent	Oxidative Stress
Aop:171	Event:1102	KeyEvent	Increased, ER binding to DNA (classical pathway)
Aop:171	Event:1103	KeyEvent	Increased, ER binding to T.F. to DNA (non-classical pathway)
Aop:171	Event:1104	KeyEvent	Increased, Proliferation (Endothelial cells)
Aop:171	Event:1105	KeyEvent	Increased, Migration (Endothelial Cells)
Aop:171	Event:1106	KeyEvent	Increased, Non-genomic signaling
Aop:171	Event:1107	KeyEvent	Increased, Ductal Hyperplasia
Aop:171	Event:1108	KeyEvent	Increase, DNA damage
Aop:171	Event:1109	KeyEvent	modulation, Extracellular Matrix Composition
Aop:171	Event:1110	KeyEvent	Increased, Invasion
Aop:171	Event:1111	KeyEvent	Activation, Fibroblasts
Aop:171	Event:1112	KeyEvent	Activation, Macrophages
Aop:171	Event:1113	KeyEvent	Increased, Angiogenesis
Aop:171	Event:1114	KeyEvent	Altered, Gene Expression
Aop:171	Event:1115	KeyEvent	Altered, Protein Production
Aop:171	Event:1116	KeyEvent	Increased, Motility
Aop:171	Event:1117	KeyEvent	Increased, Second Messenger Production
Aop:171	Event:1118	AdverseOutcome	N/A, Breast Cancer
Aop:172	Event:1119	MolecularInitiatingEvent	Activation, Juvenile hormone receptor
Aop:172	Event:1120	KeyEvent	Induction, Doublesex1 gene
Aop:172	Event:1121	KeyEvent	Induction, Male reproductive tract
Aop:172	Event:1122	AdverseOutcome	Increased, Male offspring
Aop:172	Event:1123	AdverseOutcome	Decline, Population
Aop:172	Event:1124	AdverseOutcome	Alteration, Food-web structures
Aop:173	Event:1125	MolecularInitiatingEvent	Binding to (interferes with) topoisomerase II enzyme
Aop:173	Event:1126	KeyEvent	Increase, DNA double-strand breaks
Aop:173	Event:1127	KeyEvent	MLL chromosomal translocation
Aop:173	Event:1128	AdverseOutcome	Infant leukaemia
Aop:174	Event:1129	MolecularInitiatingEvent	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)
Aop:174	Event:1130	KeyEvent	Increased, valve movement
Aop:174	Event:1131	KeyEvent	Increase, cilia movement
Aop:174	Event:1132	KeyEvent	increased mantel display
Aop:174	Event:1133	KeyEvent	Induced parturition
Aop:174	Event:1134	KeyEvent	Increased, serotonin (5-HT)
Aop:174	Event:1135	AdverseOutcome	Decreased, Reproductive Success
Aop:174	Event:1136	AdverseOutcome	Decrease, Population growth rate
Aop:175	Event:1137	MolecularInitiatingEvent	Inhibition, 5-hydroxytryptamine transporter (5-HTT; SERT)
Aop:175	Event:1138	KeyEvent	Increased, valve movement
Aop:175	Event:1139	KeyEvent	Increase, cilia movement
Aop:175	Event:1140	KeyEvent	Induced parturition
Aop:175	Event:1141	KeyEvent	increased mantel display
Aop:175	Event:1142	KeyEvent	Increased, serotonin (5-HT)
Aop:175	Event:1143	AdverseOutcome	Increased, Reproductive Success
Aop:175	Event:1144	AdverseOutcome	Increased, Population
Aop:176	Event:1145	MolecularInitiatingEvent	Decompartmentalization
Aop:176	Event:1146	MolecularInitiatingEvent	Direct mitochondrial inhibition
Aop:176	Event:1147	MolecularInitiatingEvent	narcosis
Aop:176	Event:1148	KeyEvent	Mitochondrial dysfunction
Aop:176	Event:1149	AdverseOutcome	Apoptosis
Aop:176	Event:1150	AdverseOutcome	Necrosis
Aop:177	Event:1151	MolecularInitiatingEvent	Inactivation of PPARγ
Aop:177	Event:1152	KeyEvent	Activation of TGF-β signaling
Aop:177	Event:1153	KeyEvent	Increase, Inflammation
Aop:177	Event:1154	KeyEvent	Collagen Deposition
Aop:177	Event:1155	KeyEvent	Epithelial Mesenchymal Transition
Aop:177	Event:1156	AdverseOutcome	Lung fibrosis
Aop:178	Event:1157	MolecularInitiatingEvent	Activation, NADPH Oxidase
Aop:178	Event:1158	KeyEvent	Increase, Reactive oxygen species
Aop:178	Event:1159	KeyEvent	Increase, Oxidative Stress / Activation, PMK-1 P38 MAPK
Aop:178	Event:1160	KeyEvent	Activation, HIF-1
Aop:178	Event:1161	KeyEvent	Increased, DNA Damage-Repair
Aop:178	Event:1162	KeyEvent	Mitochondrial dysfunction
Aop:178	Event:1163	KeyEvent	Apoptosis
Aop:178	Event:1164	AdverseOutcome	Reproductive failure
Aop:179	Event:1165	KeyEvent	Activation, JAK/STAT pathway
Aop:179	Event:1166	KeyEvent	Activation, TGF-beta pathway
Aop:179	Event:1167	AdverseOutcome	Reproductive failure
Aop:180	Event:1168	KeyEvent	Up Regulation, SREBF2
Aop:180	Event:1169	KeyEvent	Up Regulation, Unsaturated fatty acid
Aop:180	Event:1170	KeyEvent	Down Regulation, GSS and GSTs gene
Aop:180	Event:1171	KeyEvent	Glutathione synthesis
Aop:180	Event:1172	KeyEvent	Activation, 3-hydroxy-3-methylglutaryl-CoA reductase gene
Aop:180	Event:1173	KeyEvent	Perturbation of cholesterol
Aop:180	Event:1174	KeyEvent	Glutathione homeostasis
Aop:180	Event:1175	AdverseOutcome	Hepatotoxicity
Aop:181	Event:1176	KeyEvent	Peptide Oxidation
Aop:181	Event:1177	KeyEvent	Activation, JNK
Aop:181	Event:1178	KeyEvent	Activation, FOXO
Aop:181	Event:1179	KeyEvent	Inhibition, Wnt pathway
Aop:181	Event:1180	KeyEvent	Defect of Embryogenesis
Aop:181	Event:1181	AdverseOutcome	Reproductive failure
Aop:182	Event:560	KeyEvent	Abnormal, Foraging activity and behavior
Aop:182	Event:1107	KeyEvent	Weakened, Colony
Aop:182	Event:563	AdverseOutcome	Death/Failure, Colony
Aop:183	Event:1182	MolecularInitiatingEvent	Histone deacetylase inhibition
Aop:183	Event:1183	KeyEvent	Histone acetylation, increase
Aop:183	Event:1184	KeyEvent	Cell cycle, disrupted
Aop:183	Event:1185	KeyEvent	Apoptosis
Aop:183	Event:1186	KeyEvent	Spermatocyte depletion
Aop:183	Event:1187	AdverseOutcome	Testicular atrophy
Aop:184	Event:1188	MolecularInitiatingEvent	Inhibition, Fatty Acid Beta Oxidation
Aop:184	Event:1189	KeyEvent	Increase, cytosolic fatty acid
Aop:184	Event:1190	KeyEvent	Increased, Liver Steatosis
Aop:184	Event:1191	KeyEvent	Increase, Reactive oxygen species
Aop:184	Event:1192	KeyEvent	Increased, Oncotic Necrosis
Aop:184	Event:1193	AdverseOutcome	N/A, Steatohepatisis
Aop:185	Event:1194	KeyEvent	Inhibit, serotonin transporter activity
Aop:185	Event:1195	KeyEvent	Decreased, serotonin transporter activity
Aop:185	Event:1196	KeyEvent	Decreased, extracellular sodium (Na+)
Aop:185	Event:1197	KeyEvent	Decreased, extracellular chloride (Cl-)
Aop:185	Event:1198	KeyEvent	Increased, extracellular serotonin
Aop:185	Event:1199	KeyEvent	Decreased, extracellular serotonin
Aop:185	Event:1200	KeyEvent	Increased, intracellular sodium (Na+)
Aop:185	Event:1201	KeyEvent	Increased, intracellular chloride (Cl-)
Aop:185	Event:1202	KeyEvent	Decreased, intracellular serotonin
Aop:185	Event:1203	KeyEvent	Decreased, packaged serotonin
Aop:185	Event:1204	KeyEvent	Decreased, synaptic release
Aop:185	Event:1205	KeyEvent	Increased, 5-HT3 (5-hydroxytryptamine)
Aop:185	Event:1206	KeyEvent	Inactivated, 5-HTR (serotonin receptors)
Aop:185	Event:1207	KeyEvent	Reduce expression, BDNF (Brain-derived neurotrophic factor)
Aop:185	Event:1208	KeyEvent	Decreased, neuroplasticity
Aop:185	Event:1209	KeyEvent	Increase, cortisone
Aop:185	Event:1210	KeyEvent	Activation, Glucocorticoid Receptor
Aop:185	Event:1211	KeyEvent	Reduced, BDNF (Brain-derived neurotrophic factor)
Aop:185	Event:1212	KeyEvent	Activation, 5-HT2A (Serotonin 2A)
Aop:185	Event:1213	KeyEvent	Activate, PLC (Phospholipase C)
Aop:185	Event:1214	KeyEvent	Increase, inositol triphosphate
Aop:185	Event:1215	KeyEvent	Increase, intracellular calcium
Aop:185	Event:1216	KeyEvent	Activate, calmodulin
Aop:185	Event:1217	KeyEvent	Increase, myosin light chain phosphorylation
Aop:185	Event:1218	KeyEvent	Increase, vascular smooth muscle contraction
Aop:185	Event:1219	AdverseOutcome	Increased, seizure
Aop:185	Event:1220	AdverseOutcome	Increased, agitation
Aop:185	Event:1221	AdverseOutcome	Increased, depression
Aop:185	Event:1222	AdverseOutcome	Increase, hypertension
Aop:186	Event:1223	KeyEvent	Activated, presynaptic neuron 1
Aop:186	Event:1224	KeyEvent	Increased, glutamate
Aop:186	Event:1225	KeyEvent	Activated, NMDA receptor
Aop:186	Event:1226	KeyEvent	Increased, intracellular sodium (Na+)
Aop:186	Event:1227	KeyEvent	Activated, voltage-gated sodium channel
Aop:186	Event:1228	KeyEvent	Binding to voltage-gated sodium channel
Aop:186	Event:1229	KeyEvent	Treat, carbamazepine
Aop:186	Event:1230	KeyEvent	Activated, membrane depolarization
Aop:186	Event:1231	KeyEvent	Inactive, membrane depolarization
Aop:186	Event:1232	KeyEvent	Increased, RDX dose
Aop:186	Event:1233	KeyEvent	Repress, GABA-A receptor
Aop:186	Event:1234	KeyEvent	Activate, GABA-A receptor
Aop:186	Event:1235	KeyEvent	Activate, presynaptic neuron 2
Aop:186	Event:1236	KeyEvent	Increase, GABA
Aop:186	Event:1237	KeyEvent	Increased, intracellular chloride (Cl-)
Aop:186	Event:1238	AdverseOutcome	Increase, seizure
Aop:186	Event:1239	AdverseOutcome	Increased, hippocampal hyperdepolarization
Aop:186	Event:1240	AdverseOutcome	Increased, epilepsy
Aop:187	Event:1241	MolecularInitiatingEvent	Deposition of Energy
Aop:187	Event:1242	KeyEvent	Increase, DNA strand breaks
Aop:187	Event:1243	KeyEvent	Increase, Follicular atresia
Aop:187	Event:1244	KeyEvent	Decrease, Oogenesis
Aop:187	Event:1245	AdverseOutcome	Reduction, Cumulative fecundity and spawning
Aop:187	Event:1246	AdverseOutcome	Decrease, Population growth rate
Aop:188	Event:1247	KeyEvent	Inhibition, PTGS-1 (Prostaglandin-endoperoxide synthase 1)
Aop:188	Event:1248	KeyEvent	Activation, PTGS-1 (Prostaglandin-endoperoxide synthase 1)
Aop:188	Event:1249	KeyEvent	Activation, PTGS-2 (Prostaglandin-endoperoxide synthase 2)
Aop:188	Event:1250	KeyEvent	Inhibition, PTGS-2 (Prostaglandin-endoperoxide synthase 2)
Aop:188	Event:1251	KeyEvent	Increase, bicarbonate
Aop:188	Event:1252	KeyEvent	Increase, mucous
Aop:188	Event:1253	KeyEvent	Increase, mucosal blood flow
Aop:188	Event:1254	KeyEvent	Increase, platelet aggregation
Aop:188	Event:1255	KeyEvent	Increase, angiogenesis
Aop:188	Event:1256	KeyEvent	Decrease, leukocyte adherence
Aop:188	Event:1257	KeyEvent	Increase, leukocyte adherence
Aop:188	Event:1258	KeyEvent	Activate, leukocyte
Aop:188	Event:1259	KeyEvent	Activate, mucosal defense
Aop:188	Event:1260	KeyEvent	Increase, surfactant
Aop:188	Event:1261	KeyEvent	Decrease, surfactant
Aop:188	Event:1262	KeyEvent	Activate, phospholipase
Aop:188	Event:1263	KeyEvent	Increase, ammonium (NH4+)
Aop:188	Event:1264	AdverseOutcome	Inhibit, gastric ulcer formation
Aop:188	Event:1265	AdverseOutcome	Activated, gastric ulcer formation
Aop:189	Event:1266	MolecularInitiatingEvent	CYP7B activity, inhibition
Aop:189	Event:1267	KeyEvent	7α-hydroxypregnenolone synthesis in the brain, decreased
Aop:189	Event:1268	KeyEvent	Dopamine release in the brain, decreased
Aop:189	Event:1269	KeyEvent	Locomotor activity, decreased
Aop:189	Event:1270	KeyEvent	Decreased, Reproductive Success
Aop:189	Event:1271	AdverseOutcome	Decrease, Population growth rate
Aop:190	Event:1272	MolecularInitiatingEvent	CYP7B activity, inhibition
Aop:190	Event:1273	KeyEvent	7α-hydroxypregnenolone synthesis in the brain, decreased
Aop:190	Event:1274	KeyEvent	Dopamine release in the brain, decreased
Aop:190	Event:1275	KeyEvent	Sexual behavior, decreased
Aop:190	Event:1276	KeyEvent	Decreased, Reproductive Success
Aop:190	Event:1277	AdverseOutcome	Decrease, Population growth rate
Aop:191	Event:1278	MolecularInitiatingEvent	Activation of Cyp2E1
Aop:191	Event:1279	KeyEvent	Oxidative Stress
Aop:191	Event:1280	KeyEvent	Hepatocytotoxicity
Aop:191	Event:1281	KeyEvent	Induction, persistent proliferation/sustained proliferation
Aop:191	Event:1282	AdverseOutcome	Liver Cancer
Aop:192	Event:1283	MolecularInitiatingEvent	Increased, glucocorticoid receptor activity
Aop:192	Event:1284	KeyEvent	Reduced, BDNF (Brain-derived neurotrophic factor)
Aop:192	Event:1285	KeyEvent	Decreased, neuroplasticity
Aop:192	Event:1286	KeyEvent	Inactivated, 5-HTR (serotonin receptors)
Aop:192	Event:1287	KeyEvent	Decreased, extracellular serotonin
Aop:192	Event:1288	KeyEvent	Decreased, synaptic release
Aop:192	Event:1289	KeyEvent	Decreased, packaged serotonin
Aop:192	Event:1290	KeyEvent	Decreased, intracellular serotonin
Aop:192	Event:1291	KeyEvent	Decreased, serotonin transporter activity
Aop:192	Event:1292	KeyEvent	Increased, extracellular serotonin
Aop:192	Event:1293	KeyEvent	Reduce expression, BDNF (Brain-derived neurotrophic factor)
Aop:192	Event:1294	AdverseOutcome	Increased, depression
Aop:193	Event:1295	MolecularInitiatingEvent	Increased, glucocorticoid receptor activity
Aop:193	Event:1296	KeyEvent	Reduced, BDNF (Brain-derived neurotrophic factor)
Aop:193	Event:1297	KeyEvent	Reduce expression, BDNF (Brain-derived neurotrophic factor)
Aop:193	Event:1298	KeyEvent	Inactivated, 5-HTR (serotonin receptors)
Aop:193	Event:1299	KeyEvent	Decreased, neuroplasticity
Aop:193	Event:1300	KeyEvent	Decreased, extracellular serotonin
Aop:193	Event:1301	KeyEvent	Decreased, serotonin transporter activity
Aop:193	Event:1302	KeyEvent	Increased, extracellular serotonin
Aop:193	Event:1303	KeyEvent	Decreased, synaptic release
Aop:193	Event:1304	KeyEvent	Decreased, packaged serotonin
Aop:193	Event:1305	KeyEvent	Decreased, intracellular serotonin
Aop:193	Event:1306	AdverseOutcome	Increased, agitation
Aop:194	Event:1307	MolecularInitiatingEvent	Increased, serotonin transporter activity
Aop:194	Event:1308	KeyEvent	Increased, extracellular serotonin
Aop:194	Event:1309	KeyEvent	Decreased, extracellular serotonin
Aop:194	Event:1310	KeyEvent	Increased, intracellular serotonin
Aop:194	Event:1311	KeyEvent	Increased, packaged serotonin
Aop:194	Event:1312	KeyEvent	Increased, synaptic release
Aop:194	Event:1313	KeyEvent	Decreased, 5-HT3
Aop:194	Event:1314	AdverseOutcome	Increased, seizure
Aop:195	Event:1315	MolecularInitiatingEvent	Increased, serotonin transporter activity
Aop:195	Event:1316	KeyEvent	Increased, intracellular serotonin
Aop:195	Event:1317	KeyEvent	Increased, packaged serotonin
Aop:195	Event:1318	KeyEvent	Increased, synaptic release
Aop:195	Event:1319	KeyEvent	Increased, extracellular serotonin
Aop:195	Event:1320	KeyEvent	Decreased, extracellular serotonin
Aop:195	Event:1321	KeyEvent	Inactivated, 5-HTR (serotonin receptors)
Aop:195	Event:1322	KeyEvent	Reduce expression, BDNF (Brain-derived neurotrophic factor)
Aop:195	Event:1323	KeyEvent	Decreased, neuroplasticity
Aop:195	Event:1324	AdverseOutcome	Increased, depression
Aop:196	Event:1325	KeyEvent	Increased, serotonin transporter activity
Aop:196	Event:1326	KeyEvent	Increased, intracellular serotonin
Aop:196	Event:1327	KeyEvent	Increased, packaged serotonin
Aop:196	Event:1328	KeyEvent	Increased, extracellular serotonin
Aop:196	Event:1329	KeyEvent	Decreased, extracellular serotonin
